Date,adj_log_return,realised_vol_21d
2019-09-30,0.004626914,0.005302634084050684
2019-10-01,-0.0119658,0.00599866433474706
2019-10-02,-0.017822483,0.00708673875877614
2019-10-03,0.008159132,0.006862124249368164
2019-10-04,0.013441233498888,0.006927294263732648
2019-10-07,-0.004323901,0.0069755300401191335
2019-10-08,-0.015646402,0.00770233489488179
2019-10-09,0.009451543,0.00805446873426387
2019-10-10,0.006740878,0.00803771717585304
2019-10-11,0.0103129228115355,0.008356657455556181
2019-10-14,-0.001114256,0.008357463588420913
2019-10-15,0.009852104,0.008637145354534831
2019-10-16,-0.001607327,0.008624123340508976
2019-10-17,0.00294474,0.008649889856322713
2019-10-18,-0.004386954,0.008701049358280838
2019-10-21,0.006756488,0.00876761382810346
2019-10-22,-0.00327236,0.00880138815159477
2019-10-23,0.002905374,0.008623755542831277
2019-10-24,0.001632827,0.008543629460255537
2019-10-25,0.004086588,0.008558628820141738
2019-10-28,0.005620687,0.008501461504347932
2019-10-29,-0.000296532,0.00847171005698851
2019-10-30,0.003062172,0.007937610438391246
2019-10-31,-0.002666999,0.00665570941245557
2019-11-01,0.009221504,0.006705051288413369
2019-11-04,0.004009611,0.006235700186498667
2019-11-05,-0.001106731,0.006109227881287177
2019-11-06,0.000228005,0.00457927280681234
2019-11-07,0.003510717,0.004335888314824124
2019-11-08,0.00246282,0.004235244961043073
2019-11-11,-0.001911312,0.003934761212228168
2019-11-12,0.002105416,0.0038736299713128847
2019-11-13,0.000323784,0.003449459408400454
2019-11-14,0.001454649,0.003370879382616653
2019-11-15,0.007210224,0.003569337556470408
2019-11-18,0.000737456,0.003277699219294513
2019-11-19,-0.000288459,0.003145229844588604
2019-11-20,-0.003725568,0.003183518229710591
2019-11-21,-0.001610284,0.0032593463495928935
2019-11-22,0.002221343,0.0032619737453048283
2019-11-25,0.007720317,0.003486350491686895
2019-11-26,0.002263114,0.003378810349826177
2019-11-27,0.004447698,0.0033997731800785194
2019-11-29,-0.003715404,0.0035987155109282387
2019-12-02,-0.008531093,0.004131669541612246
2019-12-03,-0.006729345,0.004065739962932694
2019-12-04,0.006151426,0.004182642345800885
2019-12-05,0.001796254,0.0041703456488803034
2019-12-06,0.009092633,0.004544814980044675
2019-12-09,-0.003149142,0.004606706609409653
2019-12-10,-0.00111568,0.004611129128060977
2019-12-11,0.002834662,0.004592895469487846
2019-12-12,0.008582522,0.004884146370756289
2019-12-13,0.000598175,0.004881948474113337
2019-12-16,0.006846814,0.005032735989733024
2019-12-17,0.000219211,0.004865011330101574
2019-12-18,6.241356613223559e-05,0.004870264812564632
2019-12-19,0.004090787,0.004899641949854969
2019-12-20,0.004374456,0.004797868305888732
2019-12-23,0.001526762,0.004736928742153471
2019-12-24,3.1102422249240647e-05,0.004753240272301608
2019-12-26,0.005309185,0.004630123469893305
2019-12-27,-0.000247632,0.004646322512833359
